Time,"""0000""","""000A""","""0028""","""002A""",shiftId
1618789500000,384,477,753,433,21
1618790400000,207,425,253,464,21
1618791300000,164,458,452,306,21
1618792200000,512,566,255,148,21
1618793100000,573,107,400,152,21
1618794000000,581,435,745,331,21
1618794900000,458,256,761,190,21
1618795800000,111,315,278,164,14
1618796700000,527,271,431,182,14
1618797600000,383,182,345,273,14
1618798500000,439,576,637,428,14
1618799400000,607,371,133,339,14
1618800300000,621,317,401,178,14
1618801200000,481,121,335,388,14
1618802100000,105,168,409,447,14
1618803000000,328,515,379,395,14
1618803900000,452,314,423,308,14
1618804800000,543,447,244,180,14
1618805700000,135,346,100,285,14
1618806600000,423,406,689,400,14
1618807500000,578,395,633,490,14
1618808400000,219,437,798,398,14
1618809300000,111,445,612,137,14
1618810200000,170,333,352,342,14
1618811100000,326,420,677,298,14
1618812000000,670,167,655,392,14
1618812900000,203,244,206,282,14
1618813800000,609,460,462,130,14
1618814700000,399,202,271,157,14
1618815600000,163,354,627,407,14
1618816500000,565,564,636,378,14
1618817400000,570,326,436,222,14
1618818300000,360,543,494,407,14
1618819200000,228,575,300,197,14
1618820100000,577,305,175,347,14
1618821000000,424,349,430,274,14
1618821900000,297,342,545,439,14
1618822800000,464,116,717,167,14
1618823700000,619,184,501,230,14
1618824600000,636,581,181,427,15
1618825500000,376,515,129,117,15
1618826400000,305,198,175,439,15
1618827300000,674,400,472,414,15
1618828200000,218,460,246,206,15
1618829100000,376,472,123,477,15
1618830000000,256,323,290,450,15
1618830900000,266,494,259,442,15
1618831800000,206,323,370,463,15
1618832700000,109,422,459,287,15
1618833600000,476,502,260,472,15
1618834500000,641,144,776,196,15
1618835400000,436,414,248,125,15
1618836300000,421,232,479,308,15
1618837200000,618,115,708,463,15
1618838100000,462,164,151,463,15
1618839000000,130,146,221,394,15
1618839900000,275,103,730,207,15
1618840800000,642,142,618,437,15
1618841700000,356,420,218,267,15
1618842600000,192,365,154,145,15
1618843500000,428,312,215,366,15
1618844400000,469,516,351,168,15
1618845300000,389,452,231,386,15
1618846200000,313,368,364,381,15
1618847100000,174,266,684,353,15
1618848000000,606,362,560,421,15
1618848900000,369,531,603,442,15
1618849800000,182,417,719,285,15
1618850700000,693,126,785,282,15
1618851600000,426,363,175,299,15
1618852500000,289,404,172,166,15
1618853400000,308,512,389,324,21
1618854300000,255,237,753,438,21
1618855200000,402,497,795,128,21
1618856100000,604,479,693,249,21
1618857000000,350,163,674,161,21
1618857900000,242,130,467,188,21
1618858800000,208,400,345,469,21
1618859700000,233,203,647,153,21
1618860600000,655,414,774,404,21
1618861500000,622,334,333,367,21
1618862400000,172,116,145,242,21
1618863300000,406,372,481,317,21
1618864200000,105,364,143,376,21
1618865100000,223,252,437,127,21
1618866000000,391,465,541,196,21
1618866900000,238,135,677,120,21
1618867800000,173,452,786,119,21
1618868700000,295,359,431,490,21
1618869600000,199,285,143,292,21
1618870500000,537,443,729,245,21
1618871400000,488,230,731,414,21
1618872300000,236,451,490,347,21
1618873200000,104,318,439,415,21
1618874100000,547,174,767,392,21
1618875000000,604,402,753,233,21
1618875900000,224,222,188,357,21
1618876800000,478,450,700,219,21
1618877700000,524,212,582,188,21
1618878600000,486,347,177,224,21
1618879500000,218,400,561,110,21
1618880400000,295,595,369,292,21
1618881300000,247,202,603,268,21
1618882200000,599,418,319,410,14
1618883100000,446,190,578,371,14
1618884000000,452,449,147,447,14
1618884900000,358,258,265,130,14
1618885800000,101,217,511,322,14
1618886700000,680,299,303,197,14
1618887600000,523,374,749,144,14
1618888500000,242,347,438,164,14
1618889400000,662,142,369,158,14
1618890300000,390,254,574,338,14
1618891200000,690,154,363,440,14
1618892100000,539,122,445,467,14
1618893000000,565,427,248,371,14
1618893900000,689,306,252,306,14
1618894800000,118,384,286,453,14
1618895700000,379,447,539,225,14
1618896600000,443,432,226,272,14
1618897500000,546,128,505,126,14
1618898400000,509,231,158,173,14
1618899300000,474,341,373,281,14
1618900200000,503,443,788,278,14
1618901100000,206,597,358,162,14
1618902000000,687,325,666,181,14
1618902900000,314,143,120,267,14
1618903800000,375,215,632,370,14
1618904700000,670,371,673,417,14
1618905600000,563,526,754,102,14
1618906500000,626,591,400,124,14
1618907400000,656,528,375,185,14
1618908300000,172,549,799,315,14
1618909200000,356,317,202,389,14
1618910100000,541,598,644,195,14
1618911000000,471,477,592,137,15
1618911900000,542,130,150,355,15
1618912800000,162,577,217,422,15
1618913700000,612,472,470,492,15
1618914600000,340,285,137,158,15
1618915500000,338,551,160,245,15
1618916400000,191,476,276,348,15
1618917300000,559,324,202,139,15
1618918200000,457,355,709,269,15
1618919100000,281,521,655,107,15
1618920000000,159,252,692,436,15
1618920900000,446,410,186,402,15
1618921800000,669,327,497,378,15
1618922700000,255,437,103,168,15
1618923600000,539,113,737,162,15
1618924500000,197,165,668,279,15
1618925400000,673,385,374,306,15
1618926300000,203,110,796,315,15
1618927200000,571,514,380,424,15
1618928100000,141,182,451,480,15
1618929000000,114,570,563,234,15
1618929900000,404,546,391,138,15
1618930800000,532,562,385,278,15
1618931700000,490,373,326,374,15
1618932600000,104,342,752,182,15
1618933500000,229,552,294,445,15
1618934400000,161,302,422,406,15
1618935300000,656,573,381,126,15
1618936200000,428,147,490,313,15
1618937100000,487,403,405,449,15
1618938000000,148,124,434,305,15
1618938900000,495,330,676,191,15
1618939800000,581,232,223,260,21
1618940700000,647,324,188,443,21
1618941600000,373,551,734,208,21
1618942500000,190,146,703,405,21
1618943400000,101,462,518,489,21
1618944300000,255,533,127,139,21
1618945200000,611,148,436,328,21
1618946100000,266,389,109,435,21
1618947000000,315,393,517,275,21
1618947900000,621,103,395,493,21
1618948800000,397,321,230,431,21
1618949700000,234,158,313,217,21
1618950600000,588,346,188,117,21
1618951500000,500,389,602,398,21
1618952400000,141,225,692,328,21
1618953300000,378,335,368,171,21
1618954200000,191,227,407,375,21
1618955100000,452,263,266,463,21
1618956000000,211,565,721,310,21
1618956900000,365,574,728,180,21
1618957800000,667,358,527,326,21
1618958700000,586,419,367,463,21
1618959600000,666,515,633,492,21
1618960500000,398,479,567,363,21
1618961400000,610,555,788,262,21
1618962300000,387,492,709,264,21
1618963200000,153,515,473,491,21
1618964100000,395,227,191,207,21
1618965000000,557,203,110,401,21
1618965900000,331,241,470,429,21
1618966800000,265,197,177,434,21
1618967700000,508,372,503,293,21
1618968600000,278,599,127,432,14
1618969500000,178,545,178,300,14
1618970400000,650,191,563,286,14
1618971300000,268,597,570,383,14
1618972200000,187,274,405,284,14
1618973100000,251,461,549,150,14
1618974000000,182,548,564,109,14
1618974900000,276,145,632,495,14
1618975800000,551,589,594,319,14
1618976700000,598,107,659,425,14
1618977600000,298,546,192,246,14
1618978500000,109,208,421,346,14
1618979400000,611,318,778,360,14
1618980300000,136,599,691,243,14
1618981200000,576,130,454,431,14
1618982100000,582,478,120,180,14
1618983000000,318,492,350,132,14
1618983900000,289,301,504,192,14
1618984800000,691,216,582,425,14
1618985700000,419,162,130,365,14
1618986600000,170,236,685,148,14
1618987500000,190,153,673,388,14
1618988400000,618,130,621,383,14
1618989300000,285,180,679,370,14
1618990200000,656,369,737,400,14
1618991100000,586,299,763,413,14
1618992000000,598,422,642,344,14
1618992900000,624,290,232,118,14
1618993800000,415,496,637,295,14
1618994700000,513,285,767,135,14
1618995600000,557,302,400,242,14
1618996500000,251,420,760,319,14
1618997400000,605,356,318,408,15
1618998300000,264,575,477,404,15
1618999200000,494,467,519,260,15
1619000100000,170,426,595,372,15
1619001000000,168,175,535,263,15
1619001900000,136,122,627,211,15
1619002800000,314,538,625,490,15
1619003700000,323,552,443,449,15
1619004600000,322,268,311,343,15
1619005500000,661,270,554,146,15
1619006400000,637,385,409,132,15
1619007300000,376,314,495,357,15
1619008200000,543,136,283,123,15
1619009100000,414,199,448,315,15
1619010000000,642,576,432,425,15
1619010900000,642,591,184,171,15
1619011800000,168,333,380,334,15
1619012700000,123,200,111,137,15
1619013600000,497,199,258,285,15
1619014500000,427,135,251,450,15
1619015400000,505,313,581,446,15
1619016300000,145,512,202,227,15
1619017200000,223,320,544,490,15
1619018100000,121,297,447,221,15
1619019000000,546,547,222,389,15
1619019900000,631,466,703,141,15
1619020800000,135,307,332,176,15
1619021700000,120,161,246,150,15
1619022600000,393,130,381,290,15
1619023500000,473,204,450,211,15
1619024400000,128,290,425,274,15
1619025300000,471,396,104,282,15
1619026200000,695,152,608,442,21
1619027100000,143,205,213,446,21
1619028000000,533,494,553,462,21
1619028900000,367,529,114,159,21
1619029800000,184,553,131,498,21
1619030700000,306,377,522,317,21
1619031600000,619,198,516,243,21
1619032500000,164,415,618,318,21
1619033400000,634,248,414,490,21
1619034300000,120,464,236,416,21
1619035200000,469,573,729,364,21
1619036100000,238,146,209,159,21
1619037000000,309,246,285,280,21
1619037900000,317,520,381,188,21
1619038800000,499,146,437,343,21
1619039700000,568,148,595,399,21
1619040600000,246,519,119,434,21
1619041500000,576,192,314,346,21
1619042400000,149,142,239,335,21
1619043300000,159,219,446,290,21
1619044200000,218,375,694,315,21
1619045100000,466,574,558,158,21
1619046000000,221,453,172,322,21
1619046900000,204,252,311,228,21
1619047800000,328,588,587,422,21
1619048700000,689,366,767,212,21
1619049600000,186,478,712,425,21
1619050500000,463,405,716,329,21
1619051400000,699,520,164,333,21
1619052300000,691,111,159,460,21
1619053200000,340,101,728,148,21
1619054100000,588,454,121,378,21
1619055000000,176,503,605,490,14
1619055900000,166,235,785,129,14
1619056800000,126,540,462,346,14
1619057700000,682,589,779,169,14
1619058600000,340,221,403,408,14
1619059500000,543,151,654,127,14
1619060400000,113,316,761,120,14
1619061300000,184,397,432,409,14
1619062200000,126,341,221,301,14
1619063100000,149,190,205,102,14
1619064000000,129,114,316,440,14
1619064900000,197,287,328,399,14
1619065800000,552,148,322,351,14
1619066700000,169,585,735,399,14
1619067600000,460,260,385,289,14
1619068500000,540,104,461,303,14
1619069400000,652,436,741,187,14
1619070300000,677,267,759,278,14
1619071200000,398,575,501,343,14
1619072100000,238,177,635,178,14
1619073000000,526,391,337,403,14
1619073900000,251,241,449,220,14
1619074800000,459,361,260,369,14
1619075700000,553,569,660,394,14
1619076600000,395,237,700,291,14
1619077500000,689,259,490,102,14
1619078400000,152,265,518,153,14
1619079300000,630,248,761,420,14
1619080200000,158,379,520,418,14
1619081100000,283,570,614,251,14
1619082000000,608,262,141,157,14
1619082900000,496,470,423,192,14
1619083800000,368,292,418,207,15
1619084700000,597,472,257,372,15
1619085600000,365,520,584,496,15
1619086500000,283,578,251,263,15
1619087400000,110,427,344,364,15
1619088300000,615,447,297,162,15
1619089200000,221,393,413,447,15
1619090100000,187,511,164,115,15
1619091000000,490,350,426,321,15
1619091900000,183,590,605,187,15
1619092800000,636,291,455,286,15
1619093700000,255,236,602,461,15
1619094600000,229,400,696,106,15
1619095500000,430,115,781,447,15
1619096400000,392,174,299,447,15
1619097300000,315,387,772,114,15
1619098200000,475,590,762,451,15
1619099100000,269,174,209,407,15
1619100000000,422,422,516,204,15
1619100900000,334,318,600,447,15
1619101800000,510,510,461,103,15
1619102700000,688,237,592,318,15
1619103600000,486,339,439,494,15
1619104500000,309,375,434,407,15
1619105400000,278,484,451,191,15
1619106300000,320,286,102,401,15
1619107200000,414,525,253,249,15
1619108100000,595,587,238,326,15
1619109000000,414,230,290,193,15
1619109900000,601,582,518,115,15
1619110800000,201,383,752,471,15
1619111700000,563,550,748,299,15
1619112600000,685,271,654,150,21
1619113500000,407,231,371,103,21
1619114400000,468,497,398,216,21
1619115300000,693,259,611,142,21
1619116200000,136,345,236,490,21
1619117100000,275,334,386,207,21
1619118000000,572,139,560,323,21
1619118900000,605,120,393,321,21
1619119800000,453,571,293,493,21
1619120700000,316,431,526,167,21
1619121600000,684,158,345,254,21
1619122500000,513,407,473,466,21
1619123400000,219,112,366,370,21
1619124300000,494,528,227,395,21
1619125200000,319,482,304,271,21
1619126100000,424,402,190,451,21
1619127000000,201,103,252,381,21
1619127900000,609,422,752,219,21
1619128800000,231,513,649,336,21
1619129700000,365,484,691,264,21
1619130600000,120,560,151,366,21
1619131500000,249,105,212,215,21
1619132400000,158,140,621,333,21
1619133300000,141,399,627,443,21
1619134200000,454,556,758,314,21
1619135100000,234,473,530,408,21
1619136000000,532,135,791,226,21
1619136900000,135,476,449,488,21
1619137800000,529,401,130,155,21
1619138700000,434,101,758,146,21
1619139600000,648,163,198,334,21
1619140500000,430,526,260,259,21
1619141400000,431,560,318,174,14
1619142300000,283,337,233,264,14
1619143200000,185,185,626,340,14
1619144100000,378,184,650,143,14
1619145000000,428,584,245,256,14
1619145900000,469,454,711,108,14
1619146800000,197,480,113,424,14
1619147700000,691,445,600,197,14
1619148600000,588,292,461,159,14
1619149500000,104,119,103,450,14
1619150400000,249,543,602,318,14
1619151300000,570,125,472,474,14
1619152200000,318,453,457,212,14
1619153100000,493,434,616,468,14
1619154000000,421,110,632,497,14
1619154900000,371,533,658,316,14
1619155800000,508,216,129,232,14
1619156700000,162,274,794,212,14
1619157600000,668,570,752,486,14
1619158500000,500,559,419,437,14
1619159400000,177,550,131,486,14
1619160300000,697,209,544,343,14
1619161200000,237,483,296,102,14
1619162100000,442,471,781,367,14
1619163000000,543,428,756,456,14
1619163900000,243,227,592,139,14
1619164800000,449,499,565,221,14
1619165700000,624,139,630,285,14
1619166600000,581,522,406,452,14
1619167500000,206,527,201,403,14
1619168400000,328,387,779,466,14
1619169300000,215,457,351,222,14
1619170200000,606,141,312,237,15
1619171100000,223,122,524,212,15
1619172000000,398,447,432,425,15
1619172900000,157,195,775,443,15
1619173800000,362,177,424,486,15
1619174700000,321,519,622,177,15
1619175600000,538,549,717,201,15
1619176500000,323,553,565,402,15
1619177400000,311,297,143,468,15
1619178300000,369,192,518,357,15
1619179200000,589,548,460,480,15
1619180100000,124,135,116,483,15
1619181000000,438,144,750,155,15
1619181900000,696,142,419,255,15
1619182800000,430,327,216,329,15
1619183700000,433,141,391,304,15
1619184600000,464,286,757,164,15
1619185500000,606,256,659,300,15
1619186400000,400,218,175,121,15
1619187300000,556,469,559,209,15
1619188200000,567,168,658,111,15
1619189100000,475,235,625,190,15
1619190000000,590,544,635,189,15
1619190900000,124,524,393,132,15
1619191800000,506,313,607,410,15
1619192700000,523,340,505,323,15
1619193600000,487,544,484,200,15
1619194500000,234,464,756,434,15
1619195400000,466,532,492,480,15
1619196300000,181,199,603,102,15
1619197200000,479,427,341,263,15
1619198100000,509,130,438,124,15
1619199000000,300,373,640,396,21
1619199900000,134,426,691,114,21
1619200800000,116,293,221,355,21
1619201700000,196,424,204,253,21
1619202600000,484,594,710,151,21
1619203500000,149,311,425,386,21
1619204400000,637,191,443,283,21
1619205300000,607,364,374,281,21
1619206200000,280,358,625,360,21
1619207100000,188,319,496,121,21
1619208000000,641,550,571,368,21
1619208900000,174,592,716,429,21
1619209800000,610,462,390,173,21
1619210700000,307,156,641,307,21
1619211600000,236,234,197,252,21
1619212500000,464,563,182,195,21
1619213400000,533,289,549,232,21
1619214300000,230,149,495,206,21
1619215200000,129,481,557,440,21
1619216100000,598,175,351,465,21
1619217000000,240,285,123,442,21
1619217900000,117,188,105,313,21
1619218800000,187,462,289,359,21
1619219700000,229,592,309,178,21
1619220600000,647,172,797,372,21
1619221500000,409,488,478,400,21
1619222400000,147,220,417,353,21
1619223300000,539,500,141,188,21
1619224200000,501,171,176,488,21
1619225100000,456,410,294,430,21
1619226000000,392,239,692,195,21
1619226900000,574,559,767,491,21
1619227800000,298,476,400,407,14
1619228700000,437,599,352,152,14
1619229600000,682,383,242,336,14
1619230500000,612,289,474,227,14
1619231400000,106,228,227,377,14
1619232300000,252,186,686,371,14
1619233200000,143,465,796,470,14
1619234100000,265,153,411,270,14
1619235000000,597,244,364,183,14
1619235900000,505,306,507,491,14
1619236800000,622,198,201,432,14
1619237700000,617,567,466,184,14
1619238600000,381,240,682,490,14
1619239500000,469,176,621,138,14
1619240400000,484,268,420,424,14
1619241300000,488,112,604,159,14
1619242200000,170,319,166,396,14
1619243100000,536,495,268,268,14
1619244000000,188,279,229,362,14
1619244900000,342,182,300,123,14
1619245800000,222,450,659,223,14
1619246700000,444,395,641,328,14
1619247600000,107,338,287,151,14
1619248500000,320,313,629,234,14
1619249400000,414,204,733,135,14
1619250300000,197,227,720,120,14
1619251200000,513,503,605,293,14
1619252100000,509,465,241,142,14
1619253000000,217,489,356,375,14
1619253900000,366,393,494,128,14
1619254800000,415,369,588,210,14
1619255700000,148,483,305,435,14
1619256600000,678,540,592,130,15
1619257500000,263,496,698,119,15
1619258400000,364,526,586,104,15
1619259300000,267,503,532,454,15
1619260200000,310,410,786,434,15
1619261100000,318,567,124,230,15
1619262000000,513,139,406,140,15
1619262900000,450,546,664,291,15
1619263800000,203,213,594,482,15
1619264700000,522,589,668,324,15
1619265600000,228,419,737,352,15
1619266500000,247,546,754,362,15
1619267400000,620,365,190,378,15
1619268300000,660,598,129,226,15
1619269200000,173,205,132,280,15
1619270100000,107,583,599,352,15
1619271000000,223,586,419,111,15
1619271900000,234,591,466,237,15
1619272800000,537,436,516,134,15
1619273700000,353,532,772,143,15
1619274600000,601,392,429,156,15
1619275500000,159,504,293,116,15
1619276400000,533,235,539,482,15
1619277300000,284,425,700,115,15
1619278200000,198,353,146,299,15
1619279100000,549,501,730,354,15
1619280000000,647,391,252,261,15
1619280900000,113,238,449,224,15
1619281800000,164,337,239,489,15
1619282700000,281,329,402,309,15
1619283600000,150,447,644,127,15
1619284500000,647,370,252,457,15
1619285400000,206,521,610,322,21
1619286300000,456,485,288,224,21
1619287200000,367,178,484,117,21
1619288100000,377,564,239,460,21
1619289000000,344,395,581,148,21
1619289900000,623,450,524,126,21
1619290800000,205,193,637,246,21
1619291700000,537,518,719,153,21
1619292600000,487,518,420,402,21
1619293500000,102,239,740,196,21
1619294400000,440,409,780,229,21
1619295300000,360,430,553,310,21
1619296200000,509,280,343,161,21
1619297100000,494,511,771,411,21
1619298000000,259,157,789,127,21
1619298900000,295,240,292,118,21
1619299800000,534,418,166,339,21
1619300700000,650,495,695,476,21
1619301600000,167,167,133,128,21
1619302500000,244,306,598,321,21
1619303400000,534,521,634,490,21
1619304300000,658,482,536,220,21
1619305200000,150,175,534,440,21
1619306100000,333,269,525,127,21
1619307000000,130,304,493,256,21
1619307900000,683,133,705,279,21
1619308800000,592,406,334,324,21
1619309700000,324,365,195,104,21
1619310600000,111,374,146,429,21
1619311500000,411,345,701,441,21
1619312400000,255,189,529,446,21
1619313300000,352,414,531,445,21
1619314200000,547,245,351,243,14
1619315100000,570,438,652,285,14
1619316000000,622,450,411,361,14
1619316900000,304,261,373,412,14
1619317800000,623,370,495,295,14
1619318700000,224,401,419,284,14
1619319600000,687,321,678,117,14
1619320500000,523,400,466,356,14
1619321400000,478,403,320,490,14
1619322300000,375,460,128,390,14
1619323200000,515,140,349,192,14
1619324100000,550,533,629,116,14
1619325000000,551,484,527,415,14
1619325900000,321,203,381,294,14
1619326800000,652,571,446,353,14
1619327700000,401,331,283,392,14
1619328600000,535,262,514,336,14
1619329500000,318,522,382,361,14
1619330400000,101,596,788,442,14
1619331300000,477,126,575,492,14
1619332200000,646,427,612,223,14
1619333100000,617,119,647,247,14
1619334000000,353,144,741,494,14
1619334900000,403,289,757,261,14
1619335800000,689,488,751,205,14
1619336700000,181,332,135,186,14
1619337600000,170,595,790,371,14
1619338500000,106,556,352,387,14
1619339400000,243,562,107,246,14
1619340300000,199,514,755,360,14
1619341200000,643,400,364,337,14
1619342100000,428,539,491,477,14
1619343000000,255,405,208,451,15
1619343900000,670,237,689,135,15
1619344800000,389,594,683,344,15
1619345700000,561,175,523,311,15
1619346600000,332,453,595,196,15
1619347500000,573,557,707,190,15
1619348400000,427,423,350,256,15
1619349300000,432,373,797,484,15
1619350200000,447,106,749,293,15
1619351100000,126,590,688,106,15
1619352000000,390,360,181,396,15
1619352900000,508,585,734,205,15
1619353800000,164,529,189,364,15
1619354700000,631,157,731,442,15
1619355600000,217,230,769,215,15
1619356500000,546,580,246,492,15
1619357400000,454,182,617,463,15
1619358300000,386,246,175,281,15
1619359200000,392,236,180,498,15
1619360100000,562,154,662,125,15
1619361000000,630,379,636,306,15
1619361900000,202,526,513,464,15
1619362800000,440,589,507,482,15
1619363700000,152,529,599,196,15
1619364600000,289,575,219,343,15
1619365500000,187,189,611,282,15
1619366400000,187,529,526,119,15
1619367300000,630,183,429,217,15
1619368200000,564,169,564,440,15
1619369100000,127,353,713,262,15
1619370000000,482,468,730,448,15
1619370900000,106,390,309,416,15
1619371800000,180,561,372,405,21
1619372700000,135,274,169,421,21
1619373600000,664,515,759,302,21
1619374500000,407,172,492,401,21
1619375400000,422,191,132,129,21
1619376300000,700,125,439,195,21
1619377200000,301,115,106,343,21
1619378100000,309,471,103,412,21
1619379000000,110,360,729,357,21
1619379900000,606,598,413,255,21
1619380800000,685,586,330,218,21
1619381700000,628,228,309,140,21
1619382600000,688,523,240,283,21
1619383500000,246,553,519,383,21
1619384400000,376,256,723,250,21
1619385300000,426,183,334,126,21
1619386200000,109,360,479,179,21
1619387100000,412,500,542,440,21
1619388000000,120,507,403,242,21
1619388900000,261,591,683,333,21
1619389800000,446,328,513,440,21
1619390700000,466,131,629,204,21
1619391600000,613,416,161,424,21
1619392500000,165,135,607,101,21
1619393400000,694,479,626,465,21
1619394300000,408,179,211,284,21
1619395200000,626,300,218,311,21
1619396100000,459,288,675,477,21
1619397000000,294,271,266,360,21
1619397900000,512,328,104,309,21
1619398800000,596,371,555,103,21
1619399700000,297,345,288,314,21
1619400600000,460,140,134,467,14
1619401500000,655,446,433,200,14
1619402400000,566,267,638,396,14
1619403300000,252,413,299,358,14
1619404200000,613,564,349,119,14
1619405100000,226,386,327,313,14
1619406000000,592,224,324,431,14
1619406900000,226,579,580,302,14
1619407800000,424,384,662,231,14
1619408700000,124,589,448,260,14
1619409600000,298,113,165,265,14
1619410500000,199,524,586,223,14
1619411400000,576,130,249,299,14
1619412300000,529,263,282,208,14
1619413200000,305,106,781,268,14
1619414100000,513,320,475,192,14
1619415000000,113,595,252,445,14
1619415900000,165,372,370,451,14
1619416800000,401,221,240,150,14
1619417700000,183,175,323,262,14
1619418600000,323,405,288,274,14
1619419500000,348,188,697,262,14
1619420400000,182,495,310,109,14
1619421300000,150,359,589,232,14
1619422200000,408,357,517,371,14
1619423100000,308,160,515,222,14
1619424000000,651,530,208,313,14
1619424900000,361,573,677,185,14
1619425800000,273,244,479,208,14
1619426700000,307,347,645,221,14
1619427600000,463,170,628,100,14
1619428500000,583,507,157,413,14
1619429400000,530,439,682,295,15
1619430300000,228,161,191,143,15
1619431200000,350,553,165,312,15
1619432100000,456,342,175,500,15
1619433000000,591,477,268,343,15
1619433900000,560,187,640,219,15
1619434800000,384,286,615,151,15
1619435700000,277,435,521,202,15
1619436600000,590,396,218,462,15
1619437500000,655,300,178,461,15
1619438400000,610,510,476,365,15
1619439300000,413,443,383,291,15
1619440200000,201,570,547,387,15
1619441100000,576,359,288,173,15
1619442000000,535,573,118,156,15
1619442900000,251,143,375,374,15
1619443800000,672,302,235,119,15
1619444700000,228,213,468,142,15
1619445600000,175,596,768,421,15
1619446500000,587,188,537,300,15
1619447400000,157,419,242,210,15
1619448300000,272,269,325,495,15
1619449200000,562,156,441,309,15
1619450100000,138,550,302,131,15
1619451000000,677,108,163,258,15
1619451900000,316,374,294,440,15
1619452800000,405,359,504,118,15
1619453700000,298,404,762,100,15
1619454600000,559,272,775,235,15
1619455500000,103,265,630,488,15
1619456400000,618,516,791,313,15
1619457300000,418,204,472,339,15
1619458200000,316,119,202,451,21
1619459100000,369,334,425,137,21
1619460000000,198,223,424,462,21
1619460900000,126,198,568,181,21
1619461800000,613,270,200,324,21
1619462700000,694,450,504,453,21
1619463600000,570,551,517,308,21
1619464500000,582,128,624,452,21
1619465400000,450,103,444,198,21
1619466300000,629,101,737,104,21
1619467200000,679,117,665,374,21
1619468100000,156,374,311,121,21
1619469000000,655,114,125,373,21
1619469900000,219,106,535,295,21
1619470800000,553,286,117,276,21
1619471700000,458,284,215,343,21
1619472600000,380,519,177,366,21
1619473500000,193,129,764,356,21
1619474400000,417,241,454,177,21
1619475300000,178,450,737,468,21
1619476200000,113,362,190,201,21
1619477100000,350,265,433,223,21
1619478000000,470,193,320,363,21
1619478900000,486,161,157,231,21
1619479800000,691,377,162,324,21
1619480700000,623,444,417,395,21
1619481600000,414,453,782,346,21
1619482500000,636,315,596,318,21
1619483400000,424,345,437,344,21
1619484300000,328,386,537,354,21
1619485200000,249,143,637,493,21
1619486100000,335,495,516,309,21
1619487000000,236,214,180,396,14
1619487900000,100,389,184,477,14
1619488800000,225,278,242,381,14
1619489700000,119,508,736,195,14
1619490600000,300,211,342,142,14
1619491500000,206,164,702,416,14
1619492400000,247,478,199,483,14
1619493300000,682,101,486,476,14
1619494200000,491,207,259,389,14
1619495100000,344,497,102,156,14
1619496000000,245,551,155,173,14
1619496900000,218,118,667,228,14
1619497800000,145,594,136,334,14
1619498700000,632,467,758,354,14
1619499600000,601,212,163,264,14
1619500500000,326,350,653,159,14
1619501400000,431,397,676,243,14
1619502300000,465,485,306,143,14
1619503200000,531,173,760,269,14
1619504100000,316,317,204,429,14
1619505000000,621,405,186,146,14
1619505900000,380,393,446,231,14
1619506800000,132,358,695,190,14
1619507700000,671,249,517,250,14
1619508600000,581,546,731,370,14
1619509500000,578,379,345,256,14
1619510400000,383,503,384,237,14
1619511300000,335,503,584,271,14
1619512200000,162,256,563,485,14
1619513100000,645,456,229,233,14
1619514000000,203,374,218,261,14
1619514900000,137,161,396,327,14
1619515800000,604,121,499,491,15
1619516700000,157,257,791,273,15
1619517600000,474,368,388,333,15
1619518500000,643,587,152,372,15
1619519400000,444,499,777,423,15
1619520300000,465,393,176,374,15
1619521200000,317,239,461,231,15
1619522100000,143,147,709,387,15
1619523000000,642,402,655,182,15
1619523900000,157,123,799,492,15
1619524800000,329,200,485,468,15
1619525700000,286,394,737,264,15
1619526600000,600,391,392,198,15
1619527500000,117,599,420,292,15
1619528400000,476,154,447,232,15
1619529300000,423,426,724,270,15
1619530200000,407,204,374,315,15
1619531100000,460,405,764,373,15
1619532000000,149,300,537,472,15
1619532900000,203,188,181,281,15
1619533800000,582,399,516,300,15
1619534700000,447,185,396,364,15
1619535600000,678,366,489,286,15
1619536500000,498,470,292,397,15
1619537400000,224,242,309,192,15
1619538300000,494,570,238,105,15
1619539200000,397,222,420,462,15
1619540100000,559,328,468,332,15
1619541000000,483,105,557,260,15
1619541900000,553,167,350,100,15
1619542800000,578,116,741,320,15
1619543700000,104,216,349,184,15
1619544600000,422,107,139,398,21
1619545500000,588,378,235,250,21
1619546400000,319,290,773,105,21
1619547300000,649,542,606,379,21
1619548200000,603,261,772,344,21
1619549100000,424,267,225,253,21
1619550000000,488,217,629,285,21
1619550900000,359,412,793,186,21
1619551800000,272,374,497,128,21
1619552700000,486,252,792,298,21
1619553600000,230,228,411,390,21
1619554500000,145,332,195,220,21
1619555400000,460,448,769,143,21
1619556300000,122,354,120,216,21
1619557200000,130,251,562,370,21
1619558100000,288,575,638,313,21
1619559000000,683,331,166,242,21
1619559900000,405,270,124,123,21
1619560800000,337,433,231,285,21
1619561700000,495,504,375,163,21
1619562600000,361,375,303,465,21
1619563500000,322,499,223,332,21
1619564400000,542,394,309,118,21
1619565300000,696,583,449,165,21
1619566200000,438,338,464,393,21
1619567100000,445,291,249,338,21
1619568000000,321,349,268,314,21
1619568900000,466,318,733,208,21
1619569800000,114,297,238,124,21
1619570700000,590,159,227,293,21
1619571600000,129,366,362,446,21
1619572500000,387,397,736,261,21
1619573400000,389,305,684,279,14
1619574300000,148,202,179,341,14
