Time,"""0000""","""000A""","""0028""","""002A""",shiftId
1618487100000,504,293,752,405,3
1618488000000,591,354,736,212,3
1618488900000,149,303,105,383,3
1618489800000,352,225,533,354,3
1618490700000,400,190,480,373,3
1618491600000,429,271,499,208,3
1618492500000,120,571,382,383,3
1618493400000,601,143,127,259,3
1618494300000,246,365,520,330,3
1618495200000,328,360,337,380,3
1618496100000,195,451,262,365,3
1618497000000,642,262,174,453,3
1618497900000,213,154,617,400,3
1618498800000,212,475,630,174,3
1618499700000,145,311,404,336,3
1618500600000,490,410,571,215,3
1618501500000,290,258,504,209,3
1618502400000,132,488,108,179,3
1618503300000,557,228,418,359,3
1618504200000,515,359,282,132,3
1618505100000,253,252,254,229,3
1618506000000,441,544,698,146,3
1618506900000,444,300,437,102,4
1618507800000,344,535,469,434,4
1618508700000,100,511,701,181,4
1618509600000,403,526,255,303,4
1618510500000,278,490,113,331,4
1618511400000,555,553,575,329,4
1618512300000,651,278,750,272,4
1618513200000,338,479,155,158,4
1618514100000,529,231,296,150,4
1618515000000,244,345,341,140,4
1618515900000,400,136,365,283,4
1618516800000,407,260,768,214,4
1618517700000,212,579,750,186,4
1618518600000,405,131,385,432,4
1618519500000,341,129,449,302,4
1618520400000,530,133,577,360,4
1618521300000,557,113,543,318,4
1618522200000,165,470,308,326,4
1618523100000,245,281,688,102,4
1618524000000,544,591,707,368,4
1618524900000,279,390,782,152,4
1618525800000,631,151,261,430,4
1618526700000,508,273,600,165,4
1618527600000,293,134,478,287,4
1618528500000,166,149,215,445,4
1618529400000,408,177,741,139,4
1618530300000,251,510,646,145,4
1618531200000,563,265,468,128,4
1618532100000,480,562,185,464,4
1618533000000,514,581,249,356,4
1618533900000,389,346,240,187,4
1618534800000,342,440,116,241,4
1618535700000,462,239,343,303,3
1618536600000,377,328,277,184,3
1618537500000,561,209,730,484,3
1618538400000,330,239,718,194,3
1618539300000,257,286,212,341,3
1618540200000,215,567,452,235,3
1618541100000,417,374,367,480,3
1618542000000,374,503,168,349,3
1618542900000,148,107,627,436,3
1618543800000,513,455,314,317,4
1618544700000,172,131,551,322,4
1618545600000,147,167,103,318,4
1618546500000,402,256,504,279,4
1618547400000,674,329,354,128,4
1618548300000,120,119,572,353,4
1618549200000,360,580,578,139,4
1618550100000,222,553,499,285,4
1618551000000,168,467,578,340,4
1618551900000,609,543,113,452,4
1618552800000,615,513,144,324,4
1618553700000,320,225,591,429,4
1618554600000,665,177,434,278,4
1618555500000,374,551,762,219,4
1618556400000,186,149,278,214,4
1618557300000,399,329,356,429,4
1618558200000,442,486,466,397,4
1618559100000,143,513,571,210,4
1618560000000,251,282,490,431,4
1618560900000,239,195,165,277,4
1618561800000,602,155,438,154,4
1618562700000,394,441,242,405,4
1618563600000,646,465,594,416,4
1618564500000,508,146,172,111,4
1618565400000,554,295,567,272,4
1618566300000,174,321,251,137,4
1618567200000,462,391,659,474,4
1618568100000,571,241,225,435,4
1618569000000,494,308,642,402,4
1618569900000,289,587,490,457,4
1618570800000,383,224,415,102,4
1618571700000,221,298,375,479,4
1618572600000,374,425,150,382,5
1618573500000,344,494,663,339,5
1618574400000,452,149,549,425,5
1618575300000,219,439,197,116,5
1618576200000,448,577,479,485,5
1618577100000,154,154,388,149,5
1618578000000,182,377,647,112,5
1618578900000,141,413,111,311,5
1618579800000,109,355,438,472,5
1618580700000,414,458,767,137,5
1618581600000,698,372,429,209,5
1618582500000,445,440,130,324,5
1618583400000,121,313,146,431,5
1618584300000,525,154,742,194,5
1618585200000,213,539,434,442,5
1618586100000,639,334,581,254,5
1618587000000,124,347,347,415,5
1618587900000,490,328,534,236,5
1618588800000,558,116,395,433,5
1618589700000,474,153,272,333,5
1618590600000,132,425,285,278,5
1618591500000,569,532,569,249,5
1618592400000,420,549,560,409,5
1618593300000,236,120,137,357,5
1618594200000,324,398,108,302,5
1618595100000,192,313,472,173,5
1618596000000,247,547,710,399,5
1618596900000,459,571,111,272,5
1618597800000,609,146,437,423,5
1618598700000,642,395,566,226,5
1618599600000,465,139,720,130,5
1618600500000,143,175,785,499,5
1618601400000,287,323,156,244,3
1618602300000,383,253,628,284,3
1618603200000,549,416,215,227,3
1618604100000,391,193,400,206,3
1618605000000,496,427,474,462,3
1618605900000,177,354,449,497,3
1618606800000,420,240,474,489,3
1618607700000,546,495,123,128,3
1618608600000,138,463,202,262,3
1618609500000,233,275,463,155,3
1618610400000,284,181,520,279,3
1618611300000,356,109,451,125,3
1618612200000,608,450,105,139,3
1618613100000,542,498,666,202,3
1618614000000,408,396,369,403,3
1618614900000,637,552,295,494,3
1618615800000,385,506,573,286,3
1618616700000,453,578,308,387,3
1618617600000,527,239,559,276,3
1618618500000,352,175,508,419,3
1618619400000,236,278,658,396,3
1618620300000,230,486,787,465,3
1618621200000,396,321,438,199,3
1618622100000,606,293,283,174,3
1618623000000,690,455,234,249,3
1618623900000,659,338,193,447,3
1618624800000,573,289,434,119,3
1618625700000,244,334,793,466,3
1618626600000,501,121,731,106,3
1618627500000,415,275,173,490,3
1618628400000,136,570,277,286,3
1618629300000,172,268,302,319,3
1618630200000,606,199,578,284,4
1618631100000,501,249,244,233,4
1618632000000,653,319,520,412,4
1618632900000,479,557,725,116,4
1618633800000,659,227,428,135,4
1618634700000,440,459,214,179,4
1618635600000,460,340,692,318,4
1618636500000,274,383,754,375,4
1618637400000,455,225,295,219,4
1618638300000,334,177,567,126,4
1618639200000,607,216,759,280,4
1618640100000,543,403,422,474,4
1618641000000,551,401,164,274,4
1618641900000,678,244,443,437,4
1618642800000,516,396,624,471,4
1618643700000,101,276,661,321,4
1618644600000,554,443,218,374,4
1618645500000,242,443,593,355,4
1618646400000,494,506,117,492,4
1618647300000,576,216,268,376,4
1618648200000,215,148,343,293,4
1618649100000,116,544,425,376,4
1618650000000,566,113,548,410,4
1618650900000,282,322,479,204,4
1618651800000,598,144,638,454,4
1618652700000,411,233,716,448,4
1618653600000,161,212,426,279,4
1618654500000,128,434,658,185,4
1618655400000,237,444,514,282,4
1618656300000,119,201,427,231,4
1618657200000,124,162,452,365,4
1618658100000,217,259,177,169,4
1618659000000,387,586,196,146,5
1618659900000,452,132,585,395,5
1618660800000,165,347,588,259,5
1618661700000,675,531,525,466,5
1618662600000,452,122,106,300,5
1618663500000,516,334,154,364,5
1618664400000,452,296,780,294,5
1618665300000,370,438,298,193,5
1618666200000,107,187,558,217,5
1618667100000,674,283,389,305,5
1618668000000,432,517,770,252,5
1618668900000,473,581,229,365,5
1618669800000,605,400,729,120,5
1618670700000,650,305,468,369,5
1618671600000,596,285,759,363,5
1618672500000,497,204,392,320,5
1618673400000,163,368,749,107,5
1618674300000,508,169,207,164,5
1618675200000,277,163,461,406,5
1618676100000,376,452,438,103,5
1618677000000,550,515,256,273,5
1618677900000,582,321,370,288,5
1618678800000,185,462,401,305,5
1618679700000,438,399,424,191,5
1618680600000,548,503,779,425,5
1618681500000,680,524,235,494,5
1618682400000,376,427,213,415,5
1618683300000,193,113,464,356,5
1618684200000,608,495,381,394,5
1618685100000,635,149,476,312,5
1618686000000,567,392,576,103,5
1618686900000,447,486,263,282,5
1618687800000,385,498,534,344,3
1618688700000,133,363,491,308,3
1618689600000,676,129,750,439,3
1618690500000,599,586,292,128,3
1618691400000,269,552,348,471,3
1618692300000,493,470,349,193,3
1618693200000,105,180,458,354,3
1618694100000,483,302,734,431,3
1618695000000,597,501,240,300,3
1618695900000,305,147,688,374,3
1618696800000,264,387,155,126,3
1618697700000,394,496,673,352,3
1618698600000,650,101,655,183,3
1618699500000,247,342,218,353,3
1618700400000,418,391,755,338,3
1618701300000,243,439,655,477,3
1618702200000,141,227,415,384,3
1618703100000,545,560,292,167,3
1618704000000,387,348,335,135,3
1618704900000,517,272,595,355,3
1618705800000,494,402,638,358,3
1618706700000,401,304,769,286,3
1618707600000,170,599,104,192,3
1618708500000,549,242,347,187,3
1618709400000,190,422,577,440,3
1618710300000,289,420,147,133,3
1618711200000,415,557,352,153,3
1618712100000,406,461,531,455,3
1618713000000,129,325,426,106,3
1618713900000,207,589,303,275,3
1618714800000,417,560,751,384,3
1618715700000,682,441,417,498,3
1618716600000,655,434,246,258,4
1618717500000,189,215,779,442,4
1618718400000,561,434,444,215,4
1618719300000,507,160,262,237,4
1618720200000,174,250,269,474,4
1618721100000,379,477,487,395,4
1618722000000,495,516,393,476,4
1618722900000,668,397,716,442,4
1618723800000,470,425,107,276,4
1618724700000,376,261,168,247,4
1618725600000,546,396,604,128,4
1618726500000,136,593,368,140,4
1618727400000,387,579,749,184,4
1618728300000,528,263,359,420,4
1618729200000,665,115,309,398,4
1618730100000,115,487,172,181,4
1618731000000,420,197,556,367,4
1618731900000,693,481,112,249,4
1618732800000,217,586,744,191,4
1618733700000,292,287,405,336,4
1618734600000,474,379,353,287,4
1618735500000,365,355,327,235,4
1618736400000,101,463,357,222,4
1618737300000,201,100,304,145,4
1618738200000,122,154,416,341,4
1618739100000,459,319,142,144,4
1618740000000,313,238,334,416,4
1618740900000,611,402,747,117,4
1618741800000,444,157,240,500,4
1618742700000,454,492,728,344,4
1618743600000,438,295,448,429,4
1618744500000,403,271,499,260,4
1618745400000,552,377,732,137,5
1618746300000,202,273,735,192,5
1618747200000,385,167,315,245,5
1618748100000,683,158,410,176,5
1618749000000,510,246,760,460,5
1618749900000,102,592,566,473,5
1618750800000,457,278,796,280,5
1618751700000,187,425,476,483,5
1618752600000,125,328,337,124,5
1618753500000,526,552,383,468,5
1618754400000,457,375,281,375,5
1618755300000,312,408,650,192,5
1618756200000,547,325,265,263,5
1618757100000,214,225,638,284,5
1618758000000,532,436,241,287,5
1618758900000,247,261,117,232,5
1618759800000,528,189,701,290,5
1618760700000,533,358,553,221,5
1618761600000,450,289,747,277,5
1618762500000,526,323,327,111,5
1618763400000,295,563,393,315,5
1618764300000,286,209,513,182,5
1618765200000,621,191,355,386,5
1618766100000,284,254,179,329,5
1618767000000,693,309,441,341,5
1618767900000,600,302,310,136,5
1618768800000,345,125,679,217,5
1618769700000,534,210,563,332,5
1618770600000,315,384,319,472,5
1618771500000,358,326,602,220,5
1618772400000,206,551,607,203,5
1618773300000,545,279,373,219,5
1618774200000,532,289,522,298,3
1618775100000,504,429,220,290,3
1618776000000,499,377,112,177,3
1618776900000,242,453,453,386,3
1618777800000,690,367,285,493,3
1618778700000,107,173,196,313,3
1618779600000,188,395,718,231,3
1618780500000,510,367,427,117,3
1618781400000,614,186,519,391,3
1618782300000,688,381,132,209,3
1618783200000,314,422,138,476,3
1618784100000,513,573,664,124,3
1618785000000,482,257,412,176,3
1618785900000,501,135,588,137,3
1618786800000,126,409,387,293,3
1618787700000,125,579,619,431,3
1618788600000,195,345,664,253,3
1618789500000,691,181,624,227,3
1618790400000,657,261,261,486,3
1618791300000,575,422,211,198,3
1618792200000,336,111,374,416,3
1618793100000,193,476,651,351,3
1618794000000,432,126,585,119,3
1618794900000,593,511,386,100,3
1618795800000,200,353,563,220,3
1618796700000,117,139,435,146,3
1618797600000,419,384,138,262,3
1618798500000,383,498,400,243,3
1618799400000,436,568,656,339,3
1618800300000,472,561,313,288,3
1618801200000,510,109,135,417,3
1618802100000,499,422,605,228,3
1618803000000,347,118,190,323,4
1618803900000,364,391,367,393,4
1618804800000,441,248,796,254,4
1618805700000,130,382,547,363,4
1618806600000,406,233,488,154,4
1618807500000,157,205,696,180,4
1618808400000,650,244,159,436,4
1618809300000,508,484,457,213,4
1618810200000,632,583,355,187,4
1618811100000,489,551,361,475,4
1618812000000,372,397,405,333,4
1618812900000,511,308,177,309,4
1618813800000,569,210,146,499,4
1618814700000,251,147,225,254,4
1618815600000,468,166,302,445,4
1618816500000,395,160,758,384,4
1618817400000,552,543,547,222,4
1618818300000,436,497,254,342,4
1618819200000,494,197,760,107,4
1618820100000,125,345,698,371,4
1618821000000,347,234,636,282,4
1618821900000,335,135,727,347,4
1618822800000,503,309,731,301,4
1618823700000,429,209,465,333,4
1618824600000,293,110,452,123,4
1618825500000,210,285,700,245,4
1618826400000,686,193,599,149,4
1618827300000,247,220,242,351,4
1618828200000,419,440,747,233,4
1618829100000,519,160,385,410,4
1618830000000,351,579,113,119,4
1618830900000,512,310,366,147,4
1618831800000,254,296,245,264,5
1618832700000,401,175,778,289,5
1618833600000,136,103,325,109,5
1618834500000,127,254,591,256,5
1618835400000,223,260,584,145,5
1618836300000,536,294,192,320,5
1618837200000,564,156,762,242,5
1618838100000,664,317,636,144,5
1618839000000,127,208,363,395,5
1618839900000,450,293,666,499,5
1618840800000,220,426,595,142,5
1618841700000,262,428,268,272,5
1618842600000,412,440,374,222,5
1618843500000,195,163,754,186,5
1618844400000,489,417,662,114,5
1618845300000,456,133,668,304,5
1618846200000,527,389,743,434,5
1618847100000,682,417,297,168,5
1618848000000,306,175,372,423,5
1618848900000,398,571,417,456,5
1618849800000,659,180,145,122,5
1618850700000,579,546,686,356,5
1618851600000,460,482,369,451,5
1618852500000,402,218,486,201,5
1618853400000,570,266,242,165,5
1618854300000,271,379,286,128,5
1618855200000,327,249,774,371,5
1618856100000,696,175,340,109,5
1618857000000,607,406,284,107,5
1618857900000,587,592,775,329,5
1618858800000,541,394,286,304,5
1618859700000,488,211,230,240,5
1618860600000,407,234,434,240,3
1618861500000,172,108,229,298,3
1618862400000,501,410,675,371,3
1618863300000,641,343,223,473,3
1618864200000,382,160,163,285,3
1618865100000,242,168,623,159,3
1618866000000,616,413,210,243,3
1618866900000,661,186,508,188,3
1618867800000,299,364,470,462,3
1618868700000,185,281,686,144,3
1618869600000,590,397,200,391,3
1618870500000,500,339,535,297,3
1618871400000,639,122,453,357,3
1618872300000,532,335,360,367,3
1618873200000,634,447,459,418,3
1618874100000,264,529,137,206,3
1618875000000,448,228,529,188,3
1618875900000,383,110,427,441,3
1618876800000,525,169,184,304,3
1618877700000,540,292,191,338,3
1618878600000,371,247,696,263,3
1618879500000,407,435,432,345,3
1618880400000,397,592,369,330,3
1618881300000,625,435,349,386,3
1618882200000,377,359,533,430,3
1618883100000,286,249,169,328,3
1618884000000,569,260,411,310,3
1618884900000,380,504,510,329,3
1618885800000,263,540,565,128,3
1618886700000,537,316,172,469,3
1618887600000,106,315,470,308,3
1618888500000,586,546,774,378,3
1618889400000,258,329,441,437,4
1618890300000,583,331,169,469,4
1618891200000,432,267,118,257,4
1618892100000,309,388,225,473,4
1618893000000,196,441,596,307,4
1618893900000,598,183,736,302,4
1618894800000,454,248,636,272,4
1618895700000,593,193,500,329,4
1618896600000,594,456,717,404,4
1618897500000,202,122,108,305,4
1618898400000,345,465,797,258,4
1618899300000,342,541,487,220,4
1618900200000,501,353,291,330,4
1618901100000,328,564,514,109,4
1618902000000,458,116,509,211,4
1618902900000,333,282,709,315,4
1618903800000,245,134,171,259,4
1618904700000,141,309,542,222,4
1618905600000,469,538,740,216,4
1618906500000,632,425,233,354,4
1618907400000,363,277,603,349,4
1618908300000,126,405,532,458,4
1618909200000,265,284,797,347,4
1618910100000,118,288,479,273,4
1618911000000,613,289,283,164,4
1618911900000,234,407,325,201,4
1618912800000,467,449,289,243,4
1618913700000,232,187,135,373,4
1618914600000,579,584,283,283,4
1618915500000,594,296,206,331,4
1618916400000,486,430,550,209,4
1618917300000,621,390,478,434,4
1618918200000,362,459,590,308,5
1618919100000,278,292,520,178,5
1618920000000,419,420,242,381,5
1618920900000,205,100,417,373,5
1618921800000,457,404,121,265,5
1618922700000,439,315,286,135,5
1618923600000,486,347,212,206,5
1618924500000,358,218,515,254,5
1618925400000,510,500,558,404,5
1618926300000,102,358,772,106,5
1618927200000,691,545,442,419,5
1618928100000,285,123,254,234,5
1618929000000,275,150,347,386,5
1618929900000,523,497,374,407,5
1618930800000,432,367,641,495,5
1618931700000,531,235,776,257,5
1618932600000,648,415,224,481,5
1618933500000,399,308,760,107,5
1618934400000,146,530,637,220,5
1618935300000,486,597,147,500,5
1618936200000,286,158,309,141,5
1618937100000,257,434,108,221,5
1618938000000,483,409,209,347,5
1618938900000,409,235,432,354,5
1618939800000,124,313,315,186,5
1618940700000,690,553,424,337,5
1618941600000,522,553,118,140,5
1618942500000,464,551,263,161,5
1618943400000,467,455,435,376,5
1618944300000,154,493,535,100,5
1618945200000,128,154,481,429,5
1618946100000,665,474,628,287,5
1618947000000,573,486,441,176,3
1618947900000,448,252,373,138,3
1618948800000,137,247,335,345,3
1618949700000,230,154,360,144,3
1618950600000,427,147,159,130,3
1618951500000,323,164,743,224,3
1618952400000,685,346,158,365,3
1618953300000,259,420,635,158,3
1618954200000,194,117,261,413,3
1618955100000,381,470,357,100,3
1618956000000,366,320,675,235,3
1618956900000,408,270,581,486,3
1618957800000,665,452,228,388,3
1618958700000,319,533,279,333,3
1618959600000,136,212,408,410,3
1618960500000,682,132,487,263,3
1618961400000,183,110,130,160,3
1618962300000,244,459,722,220,3
1618963200000,249,284,732,365,3
1618964100000,243,154,329,422,3
1618965000000,367,324,283,319,3
1618965900000,342,371,346,140,3
1618966800000,125,516,561,422,3
1618967700000,128,263,291,224,3
1618968600000,509,545,517,482,3
1618969500000,417,570,535,154,3
1618970400000,266,322,642,462,3
1618971300000,571,261,110,169,3
1618972200000,167,236,117,426,3
1618973100000,183,364,256,241,3
1618974000000,496,230,285,130,3
1618974900000,445,184,409,224,3
1618975800000,644,255,192,430,4
1618976700000,628,284,794,386,4
1618977600000,248,271,193,349,4
1618978500000,317,193,758,412,4
1618979400000,247,566,401,189,4
1618980300000,126,455,380,315,4
1618981200000,585,335,536,309,4
1618982100000,409,240,419,340,4
1618983000000,445,542,204,149,4
1618983900000,627,372,794,273,4
1618984800000,450,236,214,168,4
1618985700000,369,257,726,276,4
1618986600000,396,114,793,216,4
1618987500000,191,315,357,241,4
1618988400000,665,245,480,444,4
1618989300000,566,125,344,373,4
1618990200000,581,496,319,471,4
1618991100000,406,178,291,214,4
1618992000000,359,328,637,294,4
1618992900000,379,162,562,224,4
1618993800000,208,252,318,481,4
1618994700000,139,439,288,102,4
1618995600000,535,357,198,105,4
1618996500000,415,390,668,185,4
1618997400000,113,457,534,200,4
1618998300000,578,530,424,303,4
1618999200000,672,524,131,161,4
1619000100000,526,328,555,227,4
1619001000000,645,185,725,274,4
1619001900000,213,367,700,295,4
1619002800000,664,223,755,421,4
1619003700000,545,560,414,134,4
1619004600000,227,595,680,325,5
1619005500000,494,270,618,291,5
1619006400000,603,150,120,382,5
1619007300000,430,327,654,458,5
1619008200000,331,346,215,249,5
1619009100000,240,536,585,133,5
1619010000000,482,353,250,444,5
1619010900000,121,396,306,401,5
1619011800000,307,111,182,300,5
1619012700000,119,415,560,437,5
1619013600000,156,504,563,166,5
1619014500000,611,453,565,466,5
1619015400000,420,417,650,167,5
1619016300000,682,239,515,165,5
1619017200000,423,133,546,422,5
1619018100000,520,269,503,427,5
1619019000000,167,577,106,452,5
1619019900000,259,441,255,474,5
1619020800000,144,579,121,445,5
1619021700000,496,403,725,466,5
1619022600000,586,467,230,339,5
1619023500000,227,234,337,173,5
1619024400000,513,385,161,372,5
1619025300000,112,162,604,444,5
1619026200000,636,381,480,465,5
1619027100000,526,189,255,262,5
1619028000000,547,436,693,287,5
1619028900000,186,102,645,319,5
1619029800000,587,226,354,376,5
1619030700000,144,459,530,486,5
1619031600000,319,530,651,349,5
1619032500000,605,297,537,313,5
1619033400000,678,313,578,387,3
1619034300000,467,405,656,152,3
1619035200000,236,183,225,225,3
1619036100000,565,135,232,217,3
1619037000000,168,474,746,434,3
1619037900000,379,376,251,186,3
1619038800000,236,392,553,416,3
1619039700000,321,389,214,453,3
1619040600000,679,272,798,118,3
1619041500000,237,388,278,236,3
1619042400000,440,596,403,473,3
1619043300000,554,316,591,264,3
1619044200000,313,558,359,156,3
1619045100000,601,448,451,218,3
1619046000000,529,123,713,316,3
1619046900000,237,524,771,473,3
1619047800000,472,594,500,211,3
1619048700000,221,284,220,112,3
1619049600000,560,341,510,444,3
1619050500000,531,375,785,160,3
1619051400000,451,538,566,126,3
1619052300000,202,229,156,198,3
1619053200000,526,256,685,442,3
1619054100000,573,156,366,310,3
1619055000000,522,504,228,361,3
1619055900000,208,492,587,340,3
1619056800000,138,353,562,378,3
1619057700000,490,278,391,185,3
1619058600000,610,457,103,205,3
1619059500000,248,593,648,118,3
1619060400000,361,370,204,106,3
1619061300000,520,245,675,259,3
1619062200000,246,206,598,407,4
1619063100000,512,192,188,399,4
1619064000000,373,309,425,255,4
1619064900000,145,161,119,283,4
1619065800000,121,227,711,382,4
1619066700000,172,572,688,158,4
1619067600000,467,395,137,316,4
1619068500000,534,498,239,306,4
1619069400000,105,581,670,225,4
1619070300000,247,513,621,346,4
1619071200000,389,250,501,424,4
1619072100000,400,399,510,441,4
1619073000000,677,155,330,117,4
1619073900000,627,331,342,194,4
1619074800000,613,538,109,238,4
1619075700000,567,253,611,364,4
1619076600000,222,517,692,124,4
1619077500000,554,307,718,176,4
1619078400000,250,310,484,315,4
1619079300000,150,294,799,377,4
1619080200000,529,580,492,193,4
1619081100000,479,266,770,203,4
1619082000000,299,327,499,173,4
1619082900000,251,481,754,200,4
1619083800000,367,373,114,143,4
1619084700000,165,566,278,478,4
1619085600000,530,583,406,465,4
1619086500000,454,392,772,121,4
1619087400000,249,143,569,254,4
1619088300000,562,222,687,375,4
1619089200000,502,292,414,226,4
1619090100000,443,409,729,278,4
1619091000000,688,549,689,244,5
1619091900000,136,451,470,391,5
1619092800000,226,104,442,238,5
1619093700000,431,418,682,300,5
1619094600000,229,183,605,453,5
1619095500000,369,341,706,117,5
1619096400000,159,259,744,275,5
1619097300000,697,281,654,283,5
1619098200000,184,197,630,209,5
1619099100000,313,450,205,471,5
1619100000000,231,471,200,448,5
1619100900000,534,348,646,117,5
1619101800000,137,250,122,401,5
1619102700000,308,531,153,367,5
1619103600000,619,274,382,444,5
1619104500000,512,227,539,157,5
1619105400000,144,554,162,437,5
1619106300000,161,167,397,438,5
1619107200000,344,571,284,470,5
1619108100000,553,595,217,239,5
1619109000000,323,252,604,207,5
1619109900000,492,565,357,396,5
1619110800000,625,156,325,473,5
1619111700000,111,269,291,438,5
1619112600000,519,391,241,437,5
1619113500000,332,226,682,242,5
1619114400000,642,447,527,273,5
1619115300000,177,321,231,177,5
1619116200000,371,222,448,432,5
1619117100000,293,299,415,320,5
1619118000000,465,172,247,386,5
1619118900000,179,449,604,281,5
1619119800000,652,600,739,226,3
1619120700000,191,305,525,418,3
1619121600000,595,285,506,135,3
1619122500000,309,385,626,170,3
1619123400000,205,210,597,123,3
1619124300000,439,526,131,108,3
1619125200000,258,329,152,469,3
1619126100000,549,579,510,406,3
1619127000000,161,394,220,227,3
1619127900000,291,295,499,144,3
1619128800000,131,525,231,464,3
1619129700000,320,399,539,372,3
1619130600000,144,302,545,172,3
1619131500000,461,434,333,290,3
1619132400000,200,307,795,131,3
1619133300000,235,120,722,116,3
1619134200000,568,141,781,457,3
1619135100000,192,587,235,203,3
1619136000000,260,596,303,115,3
1619136900000,265,426,682,126,3
1619137800000,507,262,120,352,3
1619138700000,493,213,563,362,3
1619139600000,352,504,781,484,3
1619140500000,621,189,132,447,3
1619141400000,473,322,468,229,3
1619142300000,637,475,751,435,3
1619143200000,233,282,153,420,3
1619144100000,241,287,280,157,3
1619145000000,161,302,738,464,3
1619145900000,217,273,439,499,3
1619146800000,586,209,143,205,3
1619147700000,395,176,208,182,3
1619148600000,493,102,573,348,4
1619149500000,474,194,653,499,4
1619150400000,262,205,653,499,4
1619151300000,499,509,500,452,4
1619152200000,638,476,531,387,4
1619153100000,367,591,499,159,4
1619154000000,672,405,591,314,4
1619154900000,237,507,440,403,4
1619155800000,532,550,498,202,4
1619156700000,331,579,214,332,4
1619157600000,190,440,603,286,4
1619158500000,505,382,345,237,4
1619159400000,175,190,159,220,4
1619160300000,171,176,417,398,4
1619161200000,526,191,333,241,4
1619162100000,452,513,283,309,4
1619163000000,217,452,504,163,4
1619163900000,438,345,728,306,4
1619164800000,102,247,395,451,4
1619165700000,549,156,422,472,4
1619166600000,532,359,386,130,4
1619167500000,352,177,186,267,4
1619168400000,597,332,277,397,4
1619169300000,555,437,561,360,4
1619170200000,676,284,422,479,4
1619171100000,400,498,534,284,4
1619172000000,498,439,248,415,4
1619172900000,506,353,593,424,4
1619173800000,135,161,537,296,4
1619174700000,279,594,795,132,4
1619175600000,614,432,607,445,4
1619176500000,210,564,153,303,4
1619177400000,462,282,653,270,5
1619178300000,320,368,322,383,5
1619179200000,205,362,724,474,5
1619180100000,552,203,595,354,5
1619181000000,590,440,629,154,5
1619181900000,659,125,152,275,5
1619182800000,270,236,329,471,5
1619183700000,315,466,552,109,5
1619184600000,643,149,533,226,5
1619185500000,275,270,209,227,5
1619186400000,448,515,604,422,5
1619187300000,214,218,133,301,5
1619188200000,129,217,176,146,5
1619189100000,391,145,421,403,5
1619190000000,675,554,499,255,5
1619190900000,636,386,798,208,5
1619191800000,422,388,375,202,5
1619192700000,534,284,493,311,5
1619193600000,664,277,566,268,5
1619194500000,593,372,560,165,5
1619195400000,423,340,673,362,5
1619196300000,160,296,791,459,5
1619197200000,536,303,620,242,5
1619198100000,594,238,286,214,5
1619199000000,121,256,190,111,5
1619199900000,137,167,477,251,5
1619200800000,471,281,708,259,5
1619201700000,115,423,412,290,5
1619202600000,329,246,544,490,5
1619203500000,190,206,255,327,5
1619204400000,309,195,114,209,5
1619205300000,199,232,353,168,5
1619206200000,111,346,681,123,3
1619207100000,414,386,276,351,3
1619208000000,583,387,368,197,3
1619208900000,648,351,238,144,3
1619209800000,599,359,785,254,3
1619210700000,538,342,545,443,3
1619211600000,486,526,683,442,3
1619212500000,540,133,434,265,3
1619213400000,489,288,205,159,3
1619214300000,260,271,693,457,3
1619215200000,280,305,209,468,3
1619216100000,557,421,594,307,3
1619217000000,332,102,256,371,3
1619217900000,342,475,148,101,3
1619218800000,639,600,417,200,3
1619219700000,216,131,696,291,3
1619220600000,307,589,326,287,3
1619221500000,560,309,472,112,3
1619222400000,423,327,280,351,3
1619223300000,522,375,210,152,3
1619224200000,180,547,273,386,3
1619225100000,224,280,395,263,3
1619226000000,406,284,707,294,3
1619226900000,324,347,649,351,3
1619227800000,557,575,324,420,3
1619228700000,357,546,723,424,3
1619229600000,620,187,355,448,3
1619230500000,492,246,646,428,3
1619231400000,305,178,257,223,3
1619232300000,634,558,529,466,3
1619233200000,646,180,711,146,3
1619234100000,595,463,728,108,3
1619235000000,693,485,294,104,4
1619235900000,381,118,428,412,4
1619236800000,143,554,442,402,4
1619237700000,400,300,603,344,4
1619238600000,277,286,569,233,4
1619239500000,346,576,641,229,4
1619240400000,515,426,410,172,4
1619241300000,477,467,551,113,4
1619242200000,114,169,211,427,4
1619243100000,118,422,519,272,4
1619244000000,201,136,772,316,4
1619244900000,421,598,227,352,4
1619245800000,333,488,610,132,4
1619246700000,517,546,587,165,4
1619247600000,121,111,327,245,4
1619248500000,377,541,158,441,4
1619249400000,400,421,578,400,4
1619250300000,438,383,427,336,4
1619251200000,347,425,562,275,4
1619252100000,186,184,676,229,4
1619253000000,380,367,610,455,4
1619253900000,471,215,482,387,4
1619254800000,311,340,732,268,4
1619255700000,639,551,716,216,4
1619256600000,476,432,437,264,4
1619257500000,362,375,412,123,4
1619258400000,453,552,449,369,4
1619259300000,540,411,367,463,4
1619260200000,353,244,776,496,4
1619261100000,257,592,659,213,4
1619262000000,208,396,308,445,4
1619262900000,685,186,496,459,4
1619263800000,356,373,469,479,5
1619264700000,590,250,566,305,5
1619265600000,423,275,206,409,5
1619266500000,652,366,501,131,5
1619267400000,112,569,627,355,5
1619268300000,345,287,411,381,5
1619269200000,314,542,613,450,5
1619270100000,699,205,149,204,5
1619271000000,217,101,659,424,5
1619271900000,573,499,689,361,5
